OrderKey,LineNumber,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost
2581007,0,136,1,332.4525,292.5582,152.8835
2581007,1,2517,2,4.69,4.69,2.394
2581007,2,1597,2,75.244,66.21472,34.606
2581007,3,791,1,44.85,38.571,20.625
2581008,0,2516,3,4.69,4.69,2.394
2581008,1,1577,4,284.7,250.536,94.328
2581009,0,1765,3,538.92,485.028,178.551
2581010,0,2350,4,386.991,336.68217,177.966
2581011,0,1613,4,142.987,142.987,72.904
2581011,1,2490,2,20.986,18.46768,10.696
2581011,2,58,2,140.4,136.188,71.577
2581012,0,1469,3,280,260.4,128.758
2581012,1,1510,1,180.6,160.734,92.078
2581012,2,1515,2,322,322,148.078
2581013,0,2098,2,457.2,425.196,233.091
2581013,1,1642,4,75.244,75.244,34.606
2581014,0,449,2,523.5,450.21,240.735
2581015,0,1558,2,532,532,176.26
2581015,1,1200,1,1100,1100,364.452
2581015,2,865,2,76.485,71.8959,35.175
2581015,3,457,3,329.925,290.334,168.21
2581015,4,715,1,223.5,223.5,102.78
2581015,5,119,3,113.9905,100.31164,58.1115
2581015,6,1582,5,23.387,20.58056,10.751
2581016,0,1601,8,207.987,183.02856,95.641
2581016,1,1477,4,373.8,373.8,171.892
2581016,2,2112,3,711.9,711.9,327.375
2581017,0,55,6,266.4,237.096,88.263
2581017,1,1470,3,180.6,169.764,92.078
2581017,2,1480,4,180.6,157.122,92.078
2581018,0,1516,7,403.2,403.2,185.416
2581018,1,688,4,177,164.61,81.39
2581018,2,1478,3,420,390.6,193.144
2581018,3,1323,1,50.386,50.386,23.17
2581018,4,1955,2,251.991,216.71226,128.475
2581018,5,2491,3,34.986,30.78768,17.836
2581018,6,423,3,898.5,898.5,413.19
2581019,0,1705,1,6.192,5.32512,2.844
2581020,0,1691,6,4.851,4.17186,2.475
2581020,1,492,2,1018.5,977.76,337.455
2581020,2,1483,3,376.6,372.834,173.18
2581020,3,1672,4,15.201,14.13693,5.04
2581020,4,282,4,388.55,388.55,198.094
2581020,5,1428,6,375.2,333.928,172.536
2581021,0,2510,2,5.684,5.22928,2.898
2581022,0,536,3,148.5,148.5,75.705
2581022,1,207,1,550.05,550.05,252.947
2581023,0,1749,5,98.1,97.119,32.499
2581024,0,869,4,104.985,90.2871,48.285
2581025,0,413,4,898.5,799.665,413.19
2581025,1,399,3,898.5,835.605,413.19
2581026,0,1607,8,233.987,205.90856,107.601
2581026,1,435,2,404.925,372.531,206.445
2581027,0,710,1,181.5,156.09,83.46
2581027,1,1690,3,15.291,14.06772,5.067
2581027,2,419,2,553.5,492.615,282.195
2581028,0,503,1,1228.5,1093.365,407.025
2581029,0,581,1,688.5,647.19,228.12
2581030,0,118,4,161.4905,161.4905,82.3365
2581030,1,1292,5,403.205,403.205,133.595
2581030,2,122,10,265.9905,265.9905,122.322
2581030,3,1325,5,55.986,55.986,25.746
2581031,0,1428,1,375.2,322.672,172.536
2581031,1,99,2,108,108,49.662
2581032,0,1436,1,361.2,361.2,166.11
2581032,1,454,1,404.85,384.6075,206.4
2581033,0,1513,2,376.6,338.94,173.18
2581033,1,845,2,40.35,36.315,20.565
2581033,2,1441,5,280,254.8,128.758
2581034,0,655,1,240,240,110.37
2581034,1,1490,3,180.6,164.346,92.078
2581035,0,1609,2,337.987,294.04869,111.982
2581036,0,756,8,44.85,44.85,20.625
2581036,1,2497,1,13.986,13.84614,7.126
2581036,2,1598,7,75.244,75.244,34.606
2581037,0,403,3,1048.5,954.135,482.16
2581037,1,453,1,344.85,296.571,175.815
2581037,2,589,2,1048.5,933.165,482.16
2581037,3,181,5,122.55,120.099,56.354
2581038,0,2113,7,457.2,402.336,233.091
2581038,1,444,2,1378.5,1240.65,456.72
2581039,0,1651,1,207.987,207.987,95.641
2581039,1,1578,1,284.7,256.23,94.328
2581039,2,190,2,54.055,47.02785,27.5595
2581039,3,429,1,899.85,818.8635,413.805
2581040,0,176,6,120.555,120.555,55.442
2581041,0,1381,1,32.186,28.32368,14.798
2581041,1,92,1,134.991,134.991,44.721
2581041,2,776,1,35.85,35.85,16.485
2581041,3,1546,2,422.8,422.8,140.084
2581041,4,2480,6,315,311.85,144.855
2582000,0,1657,3,233.987,233.987,107.601
2582000,1,856,2,193.5,172.215,88.98
2582000,2,587,1,3442.5,3442.5,1140.57
2582000,3,447,6,344.85,300.0195,175.815
2582001,0,1629,2,12.987,11.94804,6.617
2582002,0,1625,8,284.7,244.842,94.328
2582002,1,416,1,1453.5,1453.5,481.575
2582002,2,1377,2,22.4,22.4,11.424
2582002,3,613,1,1048.5,1048.5,482.16
2582003,0,2514,8,181.986,158.32782,60.298
2582004,0,460,5,449.85,449.85,229.35
2582005,0,2403,8,98.991,98.991,50.472
2582005,1,1475,1,322,280.14,148.078
2582005,2,2008,6,179.991,179.991,82.773
2582005,3,457,1,329.925,293.63325,168.21
2582006,0,163,8,1512.59,1315.9533,501.1535
2582006,1,67,3,23.121,23.121,11.79
2582007,0,1612,2,233.987,205.90856,107.601
2582007,1,419,1,553.5,481.545,282.195
2582007,2,387,1,1048.5,1048.5,482.16
2582007,3,72,2,43.155,43.155,19.845
2582008,0,1661,1,4.95,4.455,2.52
2582009,0,2488,3,20.986,18.67754,10.696
2582009,1,2110,2,1327.5,1327.5,439.83
2582009,2,2092,5,711.9,633.591,327.375
2582009,3,902,7,66,59.4,33.645
2582010,0,1493,1,376.6,327.642,173.18
2582011,0,1653,3,142.987,142.987,72.904
2582011,1,1473,3,376.6,376.6,173.18
2582011,2,2498,3,33.208,29.8872,16.926
2582011,3,170,4,103.55,103.55,47.6235
2582012,0,446,5,329.925,290.334,168.21
2582013,0,1577,3,284.7,264.771,94.328
2582013,1,880,1,19.5,18.525,9.945
2582014,0,1686,7,6.291,6.03936,3.204
2582015,0,300,1,208.05,208.05,106.0675
2582015,1,457,5,329.925,293.63325,168.21
2582016,0,179,3,113.05,113.05,51.984
2582016,1,1654,3,337.987,337.987,111.982
2582016,2,1444,1,322,283.36,148.078
2582017,0,438,3,1378.5,1378.5,456.72
2582018,0,1472,6,334.6,304.486,153.874
2582018,1,1594,3,12.987,12.987,6.617
2582018,2,1587,3,23.387,20.58056,10.751
2582018,3,1291,7,403.205,354.8204,133.595
2582018,4,1419,1,361.2,325.08,166.11
2582019,0,1691,1,4.851,4.851,2.475
2582020,0,940,6,148.5,148.5,75.705
2582020,1,2514,1,181.986,171.06684,60.298
2582020,2,437,2,749.85,644.871,382.29
2582021,0,499,3,148.5,147.015,75.705
2582022,0,1131,4,360.8,360.8,165.924
2582023,0,894,1,89.985,79.1868,45.87
2582023,1,202,5,654.55,582.5495,301.0075
2582023,2,477,3,928.5,928.5,307.635
2582024,0,1537,5,515.2,468.832,170.702
2582024,1,945,1,220,220,72.886
2582025,0,2512,8,181.986,156.50796,60.298
2582025,1,782,2,19.425,18.06525,9.9
2582025,2,1523,3,418.6,418.6,192.5
2582025,3,2442,2,8.991,8.991,4.581
2582025,4,2091,2,789.75,702.8775,363.177
2582026,0,1285,5,27.489,27.21411,14.014
2582026,1,1613,2,142.987,142.987,72.904
2582027,0,1649,3,337.987,317.70778,111.982
2582027,1,1481,1,320.6,285.334,147.434
2582027,2,315,3,189.05,189.05,96.387
2582028,0,1704,10,6.291,5.53608,3.204
2582029,0,1368,7,56.266,48.38876,25.872
2582029,1,1616,4,74.087,69.64178,34.073
2582030,0,2135,3,671.391,671.391,308.745
2582030,1,1582,2,23.387,23.15313,10.751
2582031,0,67,1,23.121,23.121,11.79
2582031,1,1921,8,2879.991,2505.59217,954.198
2582032,0,1646,1,207.987,207.987,95.641
2582032,1,1844,6,1636.2,1636.2,752.427
2582032,2,1998,1,125.991,108.35226,64.233
2582032,3,327,2,265.05,265.05,135.128
2582033,0,1094,2,365.2,314.072,167.948
2582034,0,1409,5,824.6,824.6,273.21
2582035,0,428,4,1453.5,1453.5,481.575
2582036,0,1349,2,13.986,13.986,7.126
2582037,0,1593,1,18.057,18.057,8.307
2582038,0,1647,2,233.987,208.24843,107.601
2582038,1,2517,7,4.69,4.3148,2.394
2582038,2,1513,1,376.6,376.6,173.18
2582039,0,1550,3,392,341.04,180.264
2582039,1,1582,4,23.387,23.387,10.751
2582040,0,1371,4,46.186,41.10554,21.238
2582040,1,1598,7,75.244,66.21472,34.606
2582041,0,1998,3,125.991,125.991,64.233
2582041,1,143,5,284.9905,253.641545,145.293
2582042,0,1670,1,8.091,7.44372,3.717
2582043,0,1419,1,361.2,317.856,166.11
2582044,0,1475,8,322,280.14,148.078
2582044,1,147,2,2754.9905,2699.89069,912.779
2582045,0,411,3,1048.5,933.165,482.16
2582046,0,446,2,329.925,293.63325,168.21
2582046,1,416,3,1453.5,1322.685,481.575
2582047,0,1680,3,6.291,5.53608,3.204
2582048,0,2100,6,1327.5,1141.65,439.83
2582049,0,1813,2,28.8,24.768,14.679
2582050,0,1648,3,142.987,140.12726,72.904
2582051,0,367,3,489,444.99,249.3
2582051,1,1134,2,350.9,326.337,161.37
2582051,2,1683,8,4.491,4.491,2.286
2583000,0,419,10,553.5,547.965,282.195
2583001,0,1518,5,420,373.8,193.144
2583001,1,1603,2,142.987,131.54804,72.904
2583002,0,441,4,344.85,296.571,175.815
2583002,1,163,8,1512.59,1512.59,501.1535
2583003,0,1505,1,322,286.58,148.078
2583003,1,1625,9,284.7,284.7,94.328
2583004,0,1645,3,75.244,69.22448,34.606
2583004,1,1502,1,334.6,291.102,153.874
2583004,2,438,4,1378.5,1199.295,456.72
2583004,3,1741,3,25.2,22.176,12.852
2583005,0,382,6,574.425,574.425,292.86
2583005,1,1469,5,280,254.8,128.758
2583006,0,864,3,76.485,74.19045,35.175
2583006,1,1883,4,1790.1,1611.09,823.203
2583006,2,1699,5,6.192,6.192,2.844
2583007,0,1047,4,371.8,330.902,170.973
2583007,1,1383,7,18.186,18.186,9.268
2583007,2,1662,6,6.291,6.291,3.204
2583007,3,397,1,1048.5,964.62,482.16
2583007,4,554,1,1498.5,1393.605,689.1
2583007,5,1493,3,376.6,376.6,173.18
2583008,0,1991,5,161.991,147.41181,74.493
2583009,0,711,4,204,175.44,93.81
2583010,0,38,1,269.307,242.3763,89.226
2583011,0,1618,2,76.687,75.15326,35.269
2583011,1,1569,4,418.6,364.182,192.5
2583011,2,153,1,446.4715,446.4715,205.314
2583012,0,268,2,844.55,743.204,279.813
2583013,0,1076,2,700.7,630.63,232.155
2583013,1,1666,2,15.201,13.6809,5.04
2583013,2,1454,1,278.6,278.6,128.114
2583014,0,1715,4,63.117,54.28062,29.025
2583015,0,393,5,898.5,826.62,413.19
2583015,1,49,5,179.955,158.3604,82.755
2583015,2,813,4,20.25,18.63,10.32
2583015,3,1632,1,23.387,21.0483,10.751
2583015,4,171,4,94.05,94.05,43.2535
2583016,0,1378,5,30.8,26.796,14.168
2583017,0,1043,3,254.1,238.854,84.183
2583018,0,436,1,553.5,487.08,282.195
2583019,0,1058,2,343.2,326.04,157.828
2583020,0,1599,1,75.244,75.244,34.606
2583020,1,451,1,838.5,821.73,385.59
2583021,0,2113,4,457.2,457.2,233.091
2583021,1,1616,6,74.087,65.19656,34.073
2583022,0,1406,2,19.866,19.27002,10.122
2583022,1,481,5,208.5,208.5,95.88
2583023,0,418,3,404.925,372.531,206.445
2583024,0,191,1,62.7,62.7,31.9675
2583024,1,1819,8,28.8,28.8,14.679
2583024,2,1249,1,54.989,54.989,28.039
2583025,0,726,1,220.5,220.5,101.4
2583026,0,799,3,59.85,59.85,19.83
2583027,0,2517,3,4.69,4.2679,2.394
2583027,1,142,2,284.9905,284.9905,145.293
2583028,0,426,2,749.85,659.868,382.29
2583028,1,1638,1,18.057,15.70959,8.307
2583029,0,2184,6,400.5,400.5,184.176
2583029,1,1636,2,16.458,14.8122,7.566
2583029,2,1366,3,46.186,42.02926,21.238
2583029,3,942,3,62.985,62.985,32.115
2583030,0,1651,2,207.987,207.987,95.641
2583031,0,1619,1,77.987,72.52791,35.867
2583031,1,149,3,1125.7215,1125.7215,372.97
2583032,0,1654,1,337.987,337.987,111.982
2583032,1,1364,2,37.786,32.49596,17.374
2583032,2,1628,6,18.057,16.79301,8.307
2583032,3,2492,3,34.986,30.78768,17.836
2583032,4,1625,1,284.7,247.689,94.328
2583033,0,109,2,119.691,112.50954,55.044
2583033,1,1289,1,85.789,77.2101,43.736
2583033,2,1628,7,18.057,17.15415,8.307
2583033,3,1548,1,372.4,342.608,171.248
2583033,4,642,7,238.5,238.5,109.68
2583034,0,173,3,85.405,81.13475,43.5385
2583034,1,143,7,284.9905,276.440785,145.293
2583035,0,432,4,749.85,749.85,382.29
2583036,0,1467,1,421.4,362.404,193.788
2583036,1,1409,2,824.6,824.6,273.21
2583037,0,527,4,148.5,147.015,75.705
2583037,1,1660,6,376.987,331.74856,124.904
2583038,0,346,1,988.5,889.65,454.575
2583038,1,1412,3,404.6,404.6,186.06
2583038,2,2058,2,125.991,109.61217,64.233
2583039,0,459,1,404.85,404.85,206.4
2583040,0,158,2,1044.9905,1044.9905,480.5575
2583041,0,1826,6,28.8,28.8,14.679
2583042,0,2158,1,1485,1485,492.012
2583042,1,54,1,266.4,231.768,88.263
2583042,2,623,4,3748.5,3223.71,1241.955
2583043,0,1524,1,462,462,212.464
2583044,0,547,5,376.5,323.79,173.145
2583044,1,1584,1,12.987,12.987,6.617
2583044,2,453,4,344.85,296.571,175.815
2583044,3,1882,5,2386.8,2052.648,790.794
2583045,0,76,2,34.155,31.08105,15.705
2583045,1,1447,5,418.6,364.182,192.5
2583045,2,883,2,225,204.75,74.55
2583045,3,319,1,825.55,734.7395,273.524
2583046,0,151,5,1125.7215,979.377705,372.97
2583047,0,455,5,1378.5,1378.5,456.72
2583048,0,426,1,749.85,749.85,382.29
2583048,1,390,2,1948.5,1948.5,645.57
2583048,2,1912,6,269.991,269.991,137.646
2583049,0,423,6,898.5,898.5,413.19
2583049,1,1616,4,74.087,68.16004,34.073
2583049,2,1598,7,75.244,75.244,34.606
2583050,0,295,1,265.05,238.545,135.128
2583050,1,146,3,2754.9905,2424.39164,912.779
2583050,2,2514,1,181.986,181.986,60.298
2583050,3,853,3,346.35,346.35,114.75
2583051,0,1559,2,418.6,368.368,192.5
2583052,0,1508,2,420,361.2,193.144
2583053,0,1643,9,75.244,66.21472,34.606
2583054,0,1614,1,337.987,294.04869,111.982
2583054,1,708,4,117,102.96,59.655
2583055,0,363,1,1048.5,1048.5,482.16
2583055,1,523,6,208.5,187.65,106.305
2583056,0,435,2,404.925,352.28475,206.445
2583056,1,889,7,75,69.75,38.235
2583056,2,1757,1,50.31,50.31,25.65
2583056,3,1497,3,373.8,325.206,171.892
2583056,4,2366,1,269.991,259.19136,137.646
2583056,5,1421,4,406,389.76,186.704
2583057,0,1577,3,284.7,284.7,94.328
2583058,0,1480,3,180.6,158.928,92.078
2583058,1,1419,1,361.2,361.2,166.11
2583058,2,890,1,75,71.25,38.235
2583059,0,1557,2,434,394.94,199.584
2583059,1,1622,2,284.7,253.383,94.328
2583060,0,2497,2,13.986,12.02796,7.126
2584000,0,1634,1,12.987,11.42856,6.617
2584000,1,2516,3,4.69,4.2679,2.394
2584000,2,666,2,244.5,222.495,112.44
2584001,0,1453,3,361.2,314.244,166.11
2584002,0,1393,2,65.786,65.786,21.798
2584002,1,1596,9,16.458,16.458,7.566
2584003,0,1436,7,361.2,321.468,166.11
2584003,1,1818,9,28.8,27.072,14.679
2584003,2,141,1,284.9905,256.49145,145.293
2584004,0,1637,6,23.387,21.0483,10.751
2584005,0,1448,1,358.4,318.976,164.822
2584005,1,421,1,703.5,703.5,323.52
2584005,2,457,5,329.925,296.9325,168.21
2584005,3,2255,3,305.1,305.1,140.301
2584006,0,350,3,598.5,556.605,305.13
2584007,0,454,2,404.85,368.4135,206.4
2584007,1,1588,1,18.057,16.2513,8.307
2584007,2,539,10,3442.5,3063.825,1140.57
2584008,0,65,2,162.9,144.981,74.916
2584008,1,696,1,285,282.15,131.055
2584009,0,1431,6,358.4,308.224,164.822
2584009,1,1611,3,207.987,191.34804,95.641
2584009,2,63,2,162.9,148.239,74.916
2584009,3,1646,2,207.987,193.42791,95.641
2584010,0,1637,6,23.387,20.34669,10.751
2584010,1,2507,2,6.636,6.17148,3.388
2584010,2,439,3,838.5,779.805,385.59
2584011,0,1274,3,57.343,57.343,29.238
2584011,1,1272,4,7.645,7.4921,3.894
2584011,2,131,7,190,190,96.8715
2584012,0,135,2,332.4525,332.4525,152.8835
2584013,0,1402,1,61.334,61.334,28.21
2584014,0,1446,2,404.6,356.048,186.06
2584015,0,1329,7,23.786,21.16954,10.934
2584015,1,132,5,190,167.2,96.8715
2584015,2,1657,1,233.987,233.987,107.601
2584016,0,57,1,140.4,140.4,71.577
2584017,0,975,2,181.5,181.5,83.468
2584017,1,1466,6,406,401.94,186.704
2584017,2,427,8,703.5,633.15,323.52
2584018,0,1551,2,418.6,410.228,192.5
2584018,1,894,3,89.985,79.1868,45.87
2584018,2,1638,1,18.057,18.057,8.307
2584019,0,1415,3,420,420,193.144
2584019,1,1500,3,180.6,157.122,92.078
2584019,2,608,2,285,256.5,94.425
2584020,0,1513,3,376.6,335.174,173.18
2584020,1,1596,4,16.458,14.31846,7.566
2584021,0,1701,2,4.482,4.482,2.286
2584022,0,455,4,1378.5,1226.865,456.72
2584022,1,1586,3,16.458,14.15388,7.566
2584023,0,765,1,44.925,40.88175,22.905
2584023,1,1641,3,16.458,14.31846,7.566
2584023,2,86,2,89.991,80.09199,41.382
2584023,3,1271,7,7.645,7.645,3.894
2584023,4,1582,6,23.387,23.387,10.751
2584023,5,424,2,404.925,404.925,206.445
2584023,6,2091,3,789.75,718.6725,363.177
2584024,0,1999,6,89.991,81.89181,45.882
2584024,1,441,1,344.85,310.365,175.815
2584024,2,2072,4,85.491,76.9419,43.587
2584024,3,141,1,284.9905,262.19126,145.293
2584024,4,1651,7,207.987,207.987,95.641
2584024,5,654,1,193.5,179.955,88.98
2584025,0,142,1,284.9905,284.9905,145.293
2584026,0,163,1,1512.59,1512.59,501.1535
2584026,1,451,2,838.5,838.5,385.59
2584026,2,1426,1,824.6,766.878,273.21
2584026,3,1575,1,79.287,70.56543,36.465
2584027,0,759,3,17.85,15.5295,9.105
2584028,0,931,5,82.5,73.425,42.06
2584028,1,1595,1,29.757,26.18616,9.854
2584029,0,1425,4,740.6,740.6,245.378
2584029,1,83,4,89.991,78.29217,41.382
2584029,2,1429,8,404.6,360.094,186.06
2584030,0,2077,6,89.991,89.991,45.882
2584030,1,850,3,346.35,301.3245,114.75
2584031,0,2086,3,789.75,781.8525,363.177
2584031,1,591,1,343.5,340.065,175.125
2584031,2,1648,4,142.987,127.25843,72.904
2584031,3,460,5,449.85,449.85,229.35
2584031,4,1517,1,373.8,373.8,171.892
2584032,0,353,1,577.35,554.256,294.345
2584033,0,1653,1,142.987,142.987,72.904
2584034,0,1408,1,740.6,688.758,245.378
2584034,1,1729,1,69.912,62.22168,32.148
2584034,2,1068,10,469.7,413.336,155.617
2584034,3,420,1,749.85,697.3605,382.29
2584034,4,132,2,190,190,96.8715
2584034,5,1629,4,12.987,12.987,6.617
2584034,6,1881,2,899.1,845.154,458.388
2584035,0,1433,3,431.2,431.2,198.296
2584036,0,70,3,43.155,43.155,19.845
2584036,1,438,7,1378.5,1240.65,456.72
2584036,2,1226,3,1098.9,967.032,364.089
2584036,3,831,4,29.85,29.85,15.225
2584036,4,1057,7,646.8,620.928,214.302
2584036,5,416,2,1453.5,1337.22,481.575
2584037,0,396,1,1948.5,1714.68,645.57
2584037,1,2504,5,13.986,12.30768,7.126
2584037,2,1640,1,29.757,26.18616,9.854
2584037,3,1688,2,7.992,7.5924,3.672
2584038,0,1814,2,28.8,25.632,14.679
2584038,1,158,4,1044.9905,950.941355,480.5575
2584039,0,126,4,136.23,119.8824,69.4545
2584039,1,1577,2,284.7,244.842,94.328
2584039,2,1666,1,15.201,14.13693,5.04
2584040,0,1476,2,403.2,403.2,185.416
2584040,1,479,7,388.5,334.11,178.665
2584040,2,2457,3,17.991,17.991,9.171
2584040,3,1092,1,740.3,666.27,245.278
2584040,4,1605,1,376.987,376.987,124.904
2585000,0,47,5,134.955,121.4595,68.805
2585001,0,1534,6,557.2,490.336,184.618
2585001,1,1639,3,12.987,11.29869,6.617
2585001,2,345,6,1048.5,1048.5,482.16
2585001,3,1641,6,16.458,14.97678,7.566
2585001,4,1463,1,410.2,356.874,188.636
2585001,5,341,3,1450.5,1450.5,667.035
2585001,6,501,2,88.5,84.075,45.12
2585002,0,1491,6,320.6,320.6,147.434
2585002,1,306,5,350.55,315.495,161.2055
2585003,0,178,8,62.7,62.7,31.9675
2585003,1,1526,4,333.2,333.2,153.23
2585004,0,1449,1,420,420,193.144
2585004,1,1503,2,376.6,376.6,173.18
2585004,2,1906,1,269.991,234.89217,137.646
2585005,0,1443,4,824.6,742.14,273.21
2585006,0,2011,2,89.991,89.991,45.882
2585006,1,424,2,404.925,380.6295,206.445
2585006,2,1595,3,29.757,29.757,9.854
2585007,0,414,1,1137,1046.04,522.87
2585007,1,24,1,179.91,179.91,82.737
2585008,0,660,3,238.5,238.5,109.68
2585009,0,795,2,20.85,20.6415,10.635
2585009,1,1419,3,361.2,361.2,166.11
2585009,2,1795,5,38.7,34.83,19.728
2585009,3,980,3,202.95,174.537,93.324
2585010,0,894,3,89.985,85.48575,45.87
2585010,1,419,2,553.5,553.5,282.195
2585011,0,428,6,1453.5,1351.755,481.575
2585011,1,1788,2,38.7,38.7,19.728
2585012,0,79,2,36.495,36.495,16.785
2585012,1,2105,2,1327.5,1208.025,439.83
2585013,0,1523,3,418.6,372.554,192.5
2585014,0,1720,2,63.117,54.91179,29.025
2585014,1,1655,3,376.987,376.987,124.904
2585015,0,1628,2,18.057,18.057,8.307
2585015,1,1585,1,29.757,25.59102,9.854
2585015,2,1640,2,29.757,29.757,9.854
2585015,3,1575,1,79.287,70.56543,36.465
2585016,0,1735,3,25.2,22.68,12.852
2585016,1,603,2,343.5,343.5,175.125
2585016,2,1707,7,63.117,63.117,29.025
2585016,3,162,1,1512.59,1512.59,501.1535
2585017,0,1702,2,15.291,13.60899,5.067
2585018,0,941,1,62.985,54.79695,32.115
2585019,0,561,3,208.5,208.5,106.305
2585020,0,784,2,24.75,22.0275,11.385
2585020,1,372,3,1137,989.19,522.87
2585020,2,358,1,489,430.32,249.3
2585020,3,1633,3,18.057,15.89016,8.307
2585020,4,2499,3,33.208,29.22304,16.926
2585021,0,1388,1,46.186,41.10554,21.238
2585021,1,1607,3,233.987,233.987,107.601
2585021,2,1661,3,4.95,4.257,2.52
2585021,3,440,1,329.925,300.23175,168.21
2585022,0,1660,2,376.987,331.74856,124.904
2585022,1,364,1,574.425,574.425,292.86
2585022,2,1802,1,28.8,28.8,14.679
2585023,0,304,1,664.05,657.4095,305.368
2585024,0,1060,3,689.7,689.7,228.514
2585024,1,90,4,134.991,118.79208,44.721
2585024,2,2501,2,33.208,33.208,16.926
2585024,3,1499,1,434,434,199.584
2585024,4,120,5,113.9905,101.451545,58.1115
2585024,5,1448,2,358.4,308.224,164.822
2585024,6,76,2,34.155,30.0564,15.705
2585025,0,1629,2,12.987,12.987,6.617
2585026,0,1614,6,337.987,337.987,111.982
2585026,1,1570,3,557.2,484.764,184.618
2585026,2,1247,3,54.989,54.989,28.039
2585027,0,1602,1,233.987,208.24843,107.601
2585028,0,2075,6,161.991,161.991,74.493
2585028,1,1464,6,361.2,310.632,166.11
2585028,2,1585,2,29.757,27.67401,9.854
2585029,0,858,1,44.925,40.88175,20.655
2585030,0,290,1,456,410.4,232.484
2585030,1,1548,1,372.4,372.4,171.248
2585030,2,522,2,418.5,418.5,192.45
2585030,3,1683,5,4.491,4.491,2.286
2585031,0,1459,4,358.4,315.392,164.822
2585031,1,987,2,220,204.6,72.886
2585032,0,155,4,446.4715,415.218495,205.314
2585033,0,384,2,1137,1137,522.87
2585034,0,447,1,344.85,300.0195,175.815
2585034,1,2145,6,116.91,105.219,59.607
2585034,2,1574,3,77.987,77.987,35.867
2585035,0,1422,7,421.4,421.4,193.788
2585035,1,101,1,108,99.36,49.662
2585036,0,1586,3,16.458,14.48304,7.566
2585036,1,157,2,1044.9905,1044.9905,480.5575
2585037,0,29,7,229.5,229.5,76.041
2585037,2,1500,3,180.6,160.734,92.078
2585037,3,1558,1,532,532,176.26
2585038,0,1501,2,320.6,298.158,147.434
2585038,1,1343,3,43.4,38.626,14.378
2585039,0,1397,1,37.786,33.62954,17.374
2585039,1,592,2,748.5,748.5,381.6
2585039,2,2490,5,20.986,18.8874,10.696
2585039,3,1521,1,434,386.26,199.584
2585040,0,146,1,2754.9905,2424.39164,912.779
2585041,0,1388,7,46.186,46.186,21.238
2585041,1,355,5,545.25,545.25,277.98
2585041,2,1503,8,376.6,376.6,173.18
2585042,0,663,7,372,334.8,123.255
2585042,1,1612,2,233.987,210.5883,107.601
2585042,2,1538,6,392,392,180.264
2585043,0,2489,2,20.986,20.14656,10.696
2585044,0,449,1,523.5,471.15,240.735
2585045,0,1474,1,291.2,250.432,133.91
2585045,1,2509,4,5.684,5.28612,2.898
2585046,0,411,2,1048.5,1048.5,482.16
2585046,1,179,1,113.05,113.05,51.984
2585046,2,425,1,553.5,525.825,282.195
2585046,3,1691,2,4.851,4.60845,2.475
2585047,0,1642,3,75.244,75.244,34.606
2585048,0,114,3,224.991,197.99208,74.547
2585049,0,1680,10,6.291,6.291,3.204
2585050,0,452,1,329.925,290.334,168.21
2585051,0,1760,7,85.32,75.9348,39.24
2585051,1,1457,2,264.6,235.494,121.674
2585051,2,1632,1,23.387,20.11282,10.751
2585051,3,1590,2,29.757,27.67401,9.854
2585052,0,1563,2,375.2,341.432,172.536
2585053,0,1593,5,18.057,16.07073,8.307
2585054,0,2497,3,13.986,13.986,7.126
2585054,1,1651,1,207.987,191.34804,95.641
2585055,0,1424,2,280,280,128.758
2585056,0,701,7,253.5,223.08,116.58
2585057,0,2137,7,146.7,134.964,74.79
2585058,0,444,2,1378.5,1226.865,456.72
2585058,1,133,1,332.4525,332.4525,152.8835
2585058,2,34,2,86.355,86.355,44.028
2585058,3,584,1,285,285,94.425
2585058,4,1651,1,207.987,189.26817,95.641
2585058,5,60,8,140.4,140.4,71.577
2585058,6,2512,2,181.986,174.70656,60.298
2585059,0,1903,3,2879.991,2649.59172,954.198
2585060,0,2170,5,1485,1321.65,492.012
2585060,1,457,5,329.925,300.23175,168.21
2585060,2,559,1,376.5,327.555,173.145
2585061,0,1607,1,233.987,212.92817,107.601
2585061,1,1549,4,544.6,544.6,180.432
2585062,0,1613,6,142.987,142.987,72.904
2585062,1,1641,3,16.458,14.8122,7.566
2585062,2,1447,2,418.6,418.6,192.5
2585062,3,933,1,82.5,82.5,42.06
2585062,4,20,7,120.6,120.6,55.458
2585062,6,417,2,898.5,844.59,413.19
2585063,0,341,1,1450.5,1261.935,667.035
2585063,1,1380,2,29.4,27.636,13.524
2585064,0,273,5,322.05,322.05,148.0955
2585064,1,1825,1,28.8,25.92,14.679
2585064,2,1407,7,22.4,20.16,11.424
2585065,0,1640,2,29.757,26.7813,9.854
2585066,0,1067,4,371.8,330.902,170.973
2585067,0,1570,2,557.2,557.2,184.618
2585067,1,1626,3,284.7,256.23,94.328
2585068,0,507,5,388.5,341.88,178.665
2585068,1,103,2,103.5,94.185,47.592
2585068,2,1412,3,404.6,404.6,186.06
2585069,0,165,6,725.3345,623.78767,369.797
2585069,1,151,2,1125.7215,1125.7215,372.97
2585069,2,1298,4,27.5,25.025,12.65
2585069,3,1338,1,46.186,42.49112,21.238
2585069,4,1497,3,373.8,373.8,171.892
2585070,0,1645,2,75.244,75.244,34.606
2585070,1,1499,3,434,434,199.584
